id,Age
74334,11.445344
74335,10.991552
74336,8.3393
74337,9.325187
74338,9.472295
74339,9.480184
74340,8.737829
74341,8.833867
74342,8.206862
74343,8.576839
74344,10.425876
74345,9.919412
74346,7.4388914
74347,12.382289
74348,9.9580145
74349,8.840972
74350,10.471564
74351,11.5485735
74352,12.570179
74353,9.561799
74354,11.855006
74355,6.9774055
74356,5.777515
74357,10.070819
74358,6.916821
74359,8.858857
74360,8.427067
74361,10.290947
74362,8.428399
74363,9.46013
74364,10.029783
74365,5.719782
74366,5.5710483
74367,7.4936595
74368,8.080805
74369,9.119948
74370,11.487062
74371,10.597248
74372,10.193915
74373,9.9874325
74374,9.014284
74375,7.1103396
74376,11.230889
74377,9.534346
74378,13.329729
74379,11.49659
74380,9.294483
74381,9.309534
74382,10.951323
74383,7.8847
74384,9.599914
74385,9.205241
74386,12.608593
74387,11.4485445
74388,7.166612
74389,9.01633
74390,6.439657
74391,8.121708
74392,8.786561
74393,11.693738
74394,8.059996
74395,9.144161
74396,9.22956
74397,7.186318
74398,9.528516
74399,10.776319
74400,11.8677635
74401,8.972508
74402,8.247903
74403,10.378876
74404,6.9575415
74405,18.274906
74406,5.1316648
74407,9.057708
74408,10.378443
74409,12.832553
74410,9.963762
74411,10.412953
74412,10.748431
74413,9.305438
74414,11.281106
74415,13.129203
74416,9.589684
74417,14.711665
74418,8.238403
74419,10.269701
74420,10.218247
74421,9.360926
74422,5.2442126
74423,9.544621
74424,7.932696
74425,7.373487
74426,10.472218
74427,9.454583
74428,9.472587
74429,13.468607
74430,5.8267865
74431,5.4728074
74432,10.031566
74433,13.078512
74434,11.358083
74435,11.168942
74436,11.826227
74437,10.343635
74438,10.663801
74439,7.9161286
74440,10.995773
74441,9.142511
74442,10.924541
74443,6.854418
74444,8.830906
74445,11.209444
74446,12.840544
74447,9.588092
74448,4.83959
74449,6.807752
74450,9.831791
74451,14.434152
74452,10.588486
74453,6.5483885
74454,9.743501
74455,8.40102
74456,10.934424
74457,7.1178374
74458,7.563917
74459,10.388924
74460,7.7315807
74461,12.43794
74462,8.857936
74463,10.427076
74464,12.325776
74465,5.370238
74466,11.363781
74467,10.770331
74468,8.844875
74469,9.3962755
74470,12.182488
74471,11.395244
74472,12.396395
74473,14.942993
74474,5.206085
74475,10.961421
74476,10.117076
74477,10.084895
74478,8.913042
74479,14.345186
74480,9.528404
74481,8.086715
74482,9.134935
74483,9.048625
74484,10.995087
74485,14.238769
74486,6.8233914
74487,4.9486346
74488,9.466092
74489,7.47496
74490,7.030888
74491,9.3190155
74492,6.753018
74493,9.603072
74494,11.335393
74495,12.412252
74496,5.7158403
74497,9.763041
74498,9.884603
74499,8.6423435
74500,9.47635
74501,9.215505
74502,10.20613
74503,9.340219
74504,12.338722
74505,9.010105
74506,9.753328
74507,9.520665
74508,6.8449388
74509,14.252231
74510,10.457086
74511,11.372217
74512,9.260435
74513,11.399865
74514,9.699124
74515,9.151089
74516,6.019624
74517,8.818742
74518,10.98317
74519,9.277403
74520,5.551691
74521,8.854666
74522,10.158448
74523,9.464936
74524,8.654169
74525,7.19247
74526,7.7838707
74527,9.493004
74528,9.644178
74529,8.993208
74530,8.710002
74531,10.115568
74532,9.0710335
74533,9.807601
74534,7.6444516
74535,11.522143
74536,5.693413
74537,7.23572
74538,10.628399
74539,8.634
74540,8.29208
74541,9.958594
74542,9.575793
74543,9.889383
74544,10.143745
74545,10.117087
74546,16.099182
74547,10.47098
74548,14.442811
74549,7.523083
74550,12.389248
74551,11.874196
74552,9.369026
74553,9.484052
74554,10.144562
74555,10.55301
74556,8.831216
74557,11.587737
74558,9.848754
74559,10.376466
74560,9.675532
74561,10.877866
74562,5.073112
74563,9.676847
74564,9.5971
74565,8.882865
74566,9.570687
74567,14.067937
74568,5.3790865
74569,14.6293
74570,12.365679
74571,4.5974965
74572,6.6002197
74573,12.739239
74574,10.554134
74575,6.1941237
74576,7.8312387
74577,8.009057
74578,6.8267856
74579,10.73145
74580,9.509596
74581,10.052779
74582,5.2539515
74583,11.356803
74584,10.792096
74585,12.666253
74586,4.511505
74587,6.068378
74588,9.037481
74589,9.148374
74590,11.138963
74591,8.842459
74592,11.356938
74593,5.015146
74594,10.431259
74595,12.801781
74596,11.42888
74597,7.8240376
74598,5.21326
74599,9.024412
74600,6.319703
74601,7.2507834
74602,9.006236
74603,5.386384
74604,11.761669
74605,5.630696
74606,7.8569665
74607,10.920013
74608,9.611767
74609,6.5700893
74610,11.482149
74611,8.288036
74612,11.154656
74613,9.589833
74614,8.702776
74615,10.421374
74616,6.854091
74617,10.868371
74618,6.0179105
74619,8.76394
74620,9.060094
74621,5.904704
74622,8.256755
74623,7.2931843
74624,9.179986
74625,9.766205
74626,10.786708
74627,8.754193
74628,11.297811
74629,11.00929
74630,12.890152
74631,13.79258
74632,8.240877
74633,14.40193
74634,8.927032
74635,10.040023
74636,13.310159
74637,7.5332036
74638,6.6693234
74639,9.252636
74640,7.792102
74641,7.180856
74642,8.570975
74643,10.7749405
74644,10.220996
74645,4.4626555
74646,8.899768
74647,10.299319
74648,11.259355
74649,5.768968
74650,12.959418
74651,10.150623
74652,11.512373
74653,5.5833077
74654,11.696038
74655,11.064882
74656,8.614675
74657,9.165743
74658,12.17319
74659,9.817508
74660,9.587685
74661,13.703139
74662,7.860709
74663,11.494884
74664,11.285577
74665,14.867258
74666,9.848106
74667,8.675285
74668,11.681886
74669,10.121943
74670,10.850035
74671,9.483863
74672,10.746942
74673,9.985132
74674,8.3063755
74675,11.7001295
74676,9.349892
74677,10.314212
74678,9.838469
74679,10.010301
74680,9.356083
74681,9.239165
74682,9.603839
74683,6.713191
74684,7.212305
74685,5.9636903
74686,5.712352
74687,9.837047
74688,9.797017
74689,9.143282
74690,8.309497
74691,10.5884905
74692,7.4081097
74693,7.3635025
74694,10.346198
74695,9.932287
74696,6.078874
74697,8.679461
74698,7.178791
74699,10.437797
74700,7.957262
74701,9.012018
74702,12.19155
74703,6.7520766
74704,10.547795
74705,5.519563
74706,6.2262936
74707,5.4286966
74708,12.22064
74709,10.319755
74710,7.476052
74711,10.800079
74712,12.486935
74713,7.326245
74714,7.7963257
74715,9.890784
74716,7.941443
74717,9.104885
74718,9.737139
74719,9.699404
74720,8.200448
74721,10.729898
74722,14.048807
74723,9.93044
74724,10.890557
74725,13.914375
74726,11.863388
74727,8.366395
74728,10.9587345
74729,10.047994
74730,10.249089
74731,8.985593
74732,11.271985
74733,10.951774
74734,7.201986
74735,10.942331
74736,7.6070175
74737,11.15433
74738,7.5212264
74739,10.5086565
74740,8.963024
74741,8.820737
74742,12.307666
74743,10.980791
74744,9.177239
74745,8.682994
74746,11.278138
74747,10.258706
74748,9.976371
74749,9.501807
74750,7.8386555
74751,9.691083
74752,8.390165
74753,7.3037314
74754,12.807533
74755,10.710764
74756,6.938375
74757,9.624363
74758,12.294885
74759,7.722229
74760,11.610381
74761,9.000172
74762,7.1482043
74763,14.2838
74764,9.933188
74765,10.161691
74766,9.791528
74767,6.870989
74768,9.347797
74769,9.305032
74770,8.563371
74771,11.624455
74772,10.62757
74773,9.120387
74774,10.550437
74775,12.113956
74776,9.848873
74777,6.377642
74778,6.359604
74779,9.753086
74780,10.526074
74781,9.292007
74782,9.366566
74783,10.778963
74784,10.376411
74785,11.750063
74786,10.739916
74787,13.794995
74788,6.9977775
74789,5.011357
74790,9.270692
74791,11.911269
74792,5.8480515
74793,7.105617
74794,13.052828
74795,11.435578
74796,11.953968
74797,8.238682
74798,13.179986
74799,10.383055
74800,14.528426
74801,8.887337
74802,11.664176
74803,11.770801
74804,10.1012945
74805,10.226836
74806,5.3185463
74807,5.272004
74808,7.110268
74809,14.709815
74810,6.4848423
74811,10.462999
74812,10.486082
74813,11.46894
74814,10.112716
74815,9.298862
74816,11.297929
74817,12.843276
74818,9.712351
74819,9.457729
74820,10.904145
74821,10.661406
74822,10.108122
74823,7.892449
74824,10.824969
74825,6.9881124
74826,8.981631
74827,10.389475
74828,10.367227
74829,10.374135
74830,10.298328
74831,7.623432
74832,7.9106145
74833,14.661008
74834,12.045121
74835,10.011319
74836,10.982823
74837,11.783088
74838,8.860311
74839,7.3620257
74840,9.041891
74841,9.086149
74842,10.318965
74843,8.810116
74844,9.318028
74845,9.799385
74846,11.170409
74847,8.926147
74848,9.914235
74849,9.780108
74850,6.7780123
74851,8.992404
74852,10.649475
74853,5.282783
74854,14.234103
74855,14.083829
74856,10.285782
74857,15.962079
74858,10.087771
74859,10.180043
74860,9.429719
74861,10.866101
74862,10.469149
74863,8.055641
74864,12.031471
74865,10.386736
74866,10.987819
74867,14.032869
74868,9.520907
74869,8.9540615
74870,10.549848
74871,9.4047575
74872,10.43347
74873,11.674323
74874,11.613332
74875,10.8121605
74876,9.781585
74877,10.202236
74878,7.302296
74879,8.179015
74880,9.862885
74881,10.269515
74882,8.939772
74883,10.299687
74884,7.092777
74885,12.912095
74886,11.725328
74887,5.614183
74888,8.917155
74889,7.8814225
74890,8.404011
74891,10.552735
74892,9.658976
74893,9.378936
74894,12.393514
74895,8.242944
74896,9.729163
74897,9.288501
74898,9.721737
74899,12.586776
74900,12.022677
74901,7.131929
74902,5.8703823
74903,10.998427
74904,9.733378
74905,10.422653
74906,10.171844
74907,5.6769094
74908,9.810404
74909,9.592301
74910,10.473986
74911,8.549319
74912,9.682805
74913,11.611321
74914,10.35324
74915,6.3151546
74916,11.845122
74917,6.999152
74918,12.826629
74919,11.905897
74920,10.121233
74921,4.540183
74922,9.808295
74923,9.640314
74924,10.984614
74925,8.769764
74926,10.627044
74927,6.765805
74928,6.8709326
74929,8.505176
74930,9.170437
74931,9.267606
74932,7.915811
74933,15.471667
74934,8.904788
74935,10.846726
74936,8.050605
74937,8.351311
74938,9.67579
74939,11.533219
74940,7.318889
74941,10.701626
74942,8.030277
74943,9.306611
74944,10.36412
74945,8.005307
74946,9.610363
74947,11.542695
74948,7.5676227
74949,10.32469
74950,5.0960193
74951,11.697673
74952,11.627322
74953,10.965801
74954,9.414336
74955,10.86257
74956,7.1869626
74957,9.500628
74958,7.941792
74959,8.577818
74960,10.801996
74961,12.06109
74962,11.204639
74963,10.481274
74964,8.805276
74965,9.0286455
74966,8.661123
74967,10.951368
74968,8.612344
74969,13.579409
74970,10.565145
74971,8.2300005
74972,6.969602
74973,9.3975
74974,15.027322
74975,11.094951
74976,11.207898
74977,5.6701164
74978,5.9586434
74979,7.2583313
74980,9.664402
74981,6.5090537
74982,9.769816
74983,5.4289236
74984,7.82658
74985,10.888512
74986,4.4968925
74987,8.231006
74988,5.2751575
74989,8.459569
74990,9.686885
74991,8.860651
74992,9.175942
74993,11.847329
74994,6.6518674
74995,9.524847
74996,11.162694
74997,7.3541245
74998,13.43078
74999,10.544725
75000,9.935888
75001,13.291273
75002,8.467136
75003,9.486896
75004,8.957936
75005,10.0836735
75006,13.403111
75007,10.457276
75008,9.257316
75009,8.160825
75010,10.711506
75011,9.831709
75012,10.948098
75013,5.118812
75014,6.8584075
75015,8.786284
75016,7.769692
75017,13.536308
75018,13.888467
75019,4.561075
75020,13.562065
75021,8.386647
75022,10.018425
75023,11.158118
75024,4.647769
75025,10.667558
75026,9.4569025
75027,9.868205
75028,11.21326
75029,8.6623745
75030,9.74085
75031,11.115173
75032,10.586306
75033,10.811136
75034,5.974979
75035,9.49972
75036,9.509522
75037,9.897777
75038,10.491542
75039,10.124531
75040,10.162276
75041,7.6415153
75042,10.955939
75043,8.5160675
75044,11.584528
75045,12.11796
75046,9.045864
75047,11.183637
75048,9.822857
75049,8.979368
75050,9.513629
75051,6.460837
75052,12.957276
75053,10.07661
75054,9.555673
75055,6.5572104
75056,9.52862
75057,10.193902
75058,10.433133
75059,7.337398
75060,7.5046444
75061,11.4054165
75062,9.674935
75063,5.7612233
75064,9.1568575
75065,4.6737947
75066,8.238241
75067,10.12201
75068,7.8758664
75069,13.128914
75070,15.500559
75071,8.724458
75072,9.646963
75073,6.426001
75074,8.023517
75075,6.9680715
75076,11.559707
75077,8.746037
75078,9.6749325
75079,8.324245
75080,7.5217547
75081,7.417665
75082,10.8050375
75083,8.736297
75084,14.105523
75085,8.891796
75086,8.807727
75087,10.716268
75088,6.538418
75089,9.832481
75090,9.825028
75091,8.043112
75092,14.231322
75093,10.542322
75094,6.550854
75095,7.5734777
75096,7.916555
75097,7.3078575
75098,10.953707
75099,13.358155
75100,11.573279
75101,10.611001
75102,9.838658
75103,10.107469
75104,6.2109685
75105,7.8524284
75106,8.962091
75107,13.592864
75108,7.8473268
75109,8.985263
75110,13.168593
75111,11.483048
75112,8.600099
75113,7.7975526
75114,13.5031185
75115,11.179246
75116,6.7673173
75117,8.703242
75118,10.953364
75119,8.961451
75120,10.182491
75121,11.613511
75122,7.1405606
75123,10.355012
75124,6.7568164
75125,11.025136
75126,12.003012
75127,9.666586
75128,9.051591
75129,8.6823
75130,5.9925723
75131,10.369754
75132,12.995902
75133,11.427574
75134,8.916916
75135,10.58357
75136,11.936567
75137,10.000592
75138,8.349846
75139,7.141956
75140,8.811311
75141,9.609463
75142,6.3436646
75143,10.391424
75144,9.832091
75145,12.199187
75146,8.0926895
75147,8.811719
75148,9.659984
75149,9.027873
75150,6.1430964
75151,5.015228
75152,6.0087957
75153,11.712989
75154,7.9752874
75155,8.501477
75156,10.154359
75157,10.81364
75158,13.164611
75159,6.759792
75160,9.44759
75161,6.905703
75162,10.018985
75163,8.147136
75164,11.675072
75165,10.922646
75166,11.699557
75167,5.110811
75168,7.1212754
75169,15.646634
75170,7.993839
75171,9.882487
75172,10.381213
75173,9.979649
75174,25.615961
75175,9.611606
75176,11.3088045
75177,10.350049
75178,4.761704
75179,9.943685
75180,9.701547
75181,8.61678
75182,9.7186
75183,11.576858
75184,11.4419775
75185,10.24113
75186,11.679835
75187,10.804641
75188,7.916249
75189,10.583882
75190,7.6657143
75191,10.531593
75192,11.695977
75193,13.71464
75194,9.376693
75195,9.7316885
75196,6.411873
75197,7.4417777
75198,10.304056
75199,6.9613495
75200,11.353184
75201,9.466302
75202,6.853029
75203,9.993172
75204,10.949851
75205,8.31119
75206,9.069192
75207,10.03331
75208,10.259734
75209,10.727994
75210,11.567256
75211,9.774846
75212,10.165279
75213,12.765741
75214,8.7267475
75215,10.016772
75216,10.01954
75217,9.6758375
75218,9.764575
75219,13.825929
75220,6.800916
75221,10.309389
75222,9.169096
75223,9.029611
75224,7.1111364
75225,8.756053
75226,11.646321
75227,5.386242
75228,11.876905
75229,9.893164
75230,8.651954
75231,10.286213
75232,9.311579
75233,14.1329565
75234,9.780408
75235,7.781097
75236,11.403703
75237,6.9145284
75238,6.7320914
75239,10.848582
75240,7.065083
75241,7.588211
75242,8.929814
75243,10.95577
75244,7.144213
75245,12.219941
75246,11.159902
75247,10.420135
75248,6.4436183
75249,11.317403
75250,10.579173
75251,10.0656595
75252,9.736511
75253,11.03951
75254,13.124733
75255,12.148303
75256,9.029738
75257,15.181391
75258,10.706416
75259,12.708127
75260,5.7690835
75261,10.041887
75262,13.219867
75263,7.230541
75264,9.744985
75265,9.542733
75266,12.1733
75267,11.576489
75268,11.357619
75269,9.71446
75270,5.492682
75271,8.109413
75272,8.774765
75273,5.1554494
75274,12.663371
75275,9.803924
75276,13.006517
75277,6.7241797
75278,11.259497
75279,6.873036
75280,5.0841007
75281,8.265213
75282,11.255869
75283,8.346381
75284,10.713056
75285,10.796547
75286,10.056995
75287,5.867557
75288,10.876107
75289,11.261273
75290,16.124275
75291,9.702668
75292,10.112159
75293,10.683882
75294,11.581741
75295,9.486286
75296,5.5442805
75297,8.44658
75298,9.5574045
75299,7.871803
75300,10.044519
75301,10.760935
75302,9.6136465
75303,6.547965
75304,11.082974
75305,11.089615
75306,7.412873
75307,9.298074
75308,11.148106
75309,6.6754
75310,10.785541
75311,9.470998
75312,11.408895
75313,9.025829
75314,9.714777
75315,10.446918
75316,5.7174854
75317,9.50332
75318,9.9797
75319,17.783901
75320,9.1033125
75321,9.270444
75322,9.800229
75323,7.1355815
75324,9.091367
75325,9.179262
75326,8.22897
75327,6.513144
75328,10.438544
75329,6.5250397
75330,8.237713
75331,11.281179
75332,10.740363
75333,8.989035
75334,11.403472
75335,6.2417865
75336,11.484143
75337,10.436484
75338,10.287585
75339,11.017613
75340,10.824948
75341,8.852767
75342,5.107717
75343,9.476974
75344,10.774458
75345,8.743993
75346,13.4644985
75347,10.358664
75348,5.121593
75349,11.5213585
75350,7.6361527
75351,6.1082125
75352,5.3285146
75353,8.204075
75354,6.4985347
75355,7.1670766
75356,8.9975395
75357,11.2912445
75358,11.156835
75359,8.713696
75360,7.1806135
75361,7.105186
75362,10.632901
75363,11.326888
75364,9.405272
75365,7.134999
75366,7.14252
75367,10.387027
75368,13.09047
75369,10.516538
75370,10.748751
75371,6.915992
75372,7.857261
75373,9.329251
75374,7.394563
75375,13.023979
75376,14.43756
75377,12.774656
75378,10.610377
75379,10.00545
75380,6.785437
75381,11.176449
75382,7.834969
75383,6.898108
75384,13.732736
75385,8.376334
75386,12.213622
75387,10.210067
75388,11.258175
75389,12.448838
75390,13.031326
75391,11.152278
75392,6.8576922
75393,15.7204275
75394,13.458077
75395,7.995891
75396,10.488788
75397,11.56296
75398,6.8409286
75399,12.870255
75400,6.5647497
75401,9.657377
75402,9.26695
75403,9.754315
75404,8.778735
75405,11.274893
75406,6.843987
75407,5.6827807
75408,9.50286
75409,10.016435
75410,13.2105055
75411,12.7153845
75412,6.178932
75413,8.146788
75414,10.698308
75415,9.557577
75416,5.990242
75417,10.296984
75418,9.672829
75419,8.074366
75420,12.014236
75421,12.697958
75422,10.494454
75423,10.281309
75424,7.7638493
75425,9.694897
75426,9.851653
75427,6.987128
75428,10.872409
75429,11.151784
75430,10.075113
75431,5.3724794
75432,8.308632
75433,9.177271
75434,10.918952
75435,8.583512
75436,8.775059
75437,10.841676
75438,10.57512
75439,10.798808
75440,11.1872835
75441,7.156704
75442,11.633128
75443,10.446057
75444,9.614838
75445,7.3408465
75446,7.1187716
75447,10.625779
75448,8.793517
75449,10.750453
75450,6.4730783
75451,10.7094
75452,9.980659
75453,10.024809
75454,9.220571
75455,11.657488
75456,10.363869
75457,10.813235
75458,6.618454
75459,9.795518
75460,14.542327
75461,10.690041
75462,9.060016
75463,13.103555
75464,11.171025
75465,11.329902
75466,10.694821
75467,9.645605
75468,6.7455955
75469,10.014914
75470,10.571855
75471,11.374049
75472,6.8664675
75473,8.093499
75474,10.678511
75475,9.125132
75476,10.31441
75477,11.934389
75478,7.0075445
75479,11.2448435
75480,8.8261
75481,11.188769
75482,13.430115
75483,8.584051
75484,10.743976
75485,9.724869
75486,8.826228
75487,7.374882
75488,7.8666906
75489,5.9788527
75490,7.933088
75491,12.138923
75492,11.461033
75493,9.486289
75494,8.892243
75495,8.090709
75496,8.296718
75497,10.408025
75498,7.299503
75499,7.445309
75500,9.438176
75501,9.385035
75502,10.380498
75503,13.242856
75504,8.159341
75505,9.845596
75506,10.5636015
75507,5.0062346
75508,10.303585
75509,8.153166
75510,8.379001
75511,10.695823
75512,12.6716385
75513,11.622026
75514,7.1848335
75515,6.298571
75516,4.92186
75517,10.3775215
75518,9.7018175
75519,10.963998
75520,9.849016
75521,10.014438
75522,6.1396775
75523,9.664416
75524,9.36544
75525,7.261092
75526,7.539318
75527,5.44069
75528,6.5413814
75529,7.105618
75530,6.678241
75531,10.437726
75532,12.066357
75533,10.357483
75534,7.630703
75535,10.155547
75536,10.444481
75537,17.14741
75538,13.996022
75539,7.550377
75540,10.516601
75541,8.8863325
75542,10.055982
75543,10.879096
75544,10.6358795
75545,6.9515476
75546,12.587739
75547,7.3689013
75548,7.4336534
75549,8.81812
75550,5.4385586
75551,9.183177
75552,4.4087954
75553,6.665601
75554,9.624904
75555,12.295163
75556,4.692994
75557,8.651151
75558,10.233809
75559,10.860098
75560,9.800763
75561,9.339376
75562,13.756011
75563,10.469695
75564,11.413256
75565,11.904704
75566,8.547321
75567,7.1616774
75568,10.246707
75569,12.151087
75570,9.907892
75571,7.10608
75572,12.317637
75573,8.776148
75574,10.406736
75575,7.596692
75576,6.7698145
75577,6.592262
75578,10.530172
75579,5.868357
75580,7.8851047
75581,9.944214
75582,7.8565583
75583,12.000293
75584,12.238254
75585,10.184432
75586,6.6464863
75587,9.299847
75588,11.6258135
75589,5.409547
75590,11.329421
75591,11.147636
75592,13.397185
75593,9.732993
75594,5.4313188
75595,9.327256
75596,8.495656
75597,10.553563
75598,10.15426
75599,5.9392843
75600,6.785869
75601,10.08657
75602,6.742548
75603,8.159137
75604,13.843822
75605,12.347285
75606,6.6495
75607,10.981841
75608,10.695987
75609,9.12096
75610,9.538211
75611,11.194036
75612,9.714171
75613,10.235707
75614,11.71143
75615,9.214368
75616,7.1311088
75617,9.042829
75618,9.924249
75619,8.277888
75620,10.534816
75621,7.387985
75622,15.452526
75623,11.86313
75624,11.961447
75625,11.31342
75626,10.361872
75627,11.960305
75628,9.931551
75629,9.444045
75630,6.5041337
75631,11.704495
75632,13.0741825
75633,9.454988
75634,10.324308
75635,10.614663
75636,8.92193
75637,8.708391
75638,13.120189
75639,9.786368
75640,8.1925535
75641,8.573908
75642,7.1147175
75643,5.4721947
75644,9.257851
75645,10.209918
75646,10.110603
75647,4.975391
75648,12.040989
75649,11.481852
75650,8.767568
75651,10.933581
75652,10.920428
75653,10.650758
75654,8.870336
75655,9.96556
75656,5.638794
75657,10.34951
75658,10.414603
75659,10.289874
75660,5.6283164
75661,12.319149
75662,8.817785
75663,9.250478
75664,8.167205
75665,8.032319
75666,9.647632
75667,9.174873
75668,7.7626233
75669,10.112113
75670,9.241214
75671,7.0858183
75672,9.660437
75673,9.589351
75674,13.427374
75675,9.3909235
75676,9.884217
75677,13.594156
75678,6.679522
75679,10.125879
75680,10.110731
75681,10.171136
75682,9.638801
75683,11.713006
75684,9.699525
75685,9.028922
75686,8.870025
75687,10.116967
75688,10.914658
75689,6.676901
75690,10.455447
75691,8.270014
75692,10.96128
75693,10.882251
75694,10.711187
75695,9.524651
75696,7.8047423
75697,11.779521
75698,11.343982
75699,9.576273
75700,10.712395
75701,10.691604
75702,13.974376
75703,11.676732
75704,14.183011
75705,9.937168
75706,4.9027085
75707,8.1141615
75708,8.022193
75709,9.80264
75710,9.225772
75711,11.491538
75712,9.553512
75713,9.330925
75714,6.4685087
75715,8.903289
75716,9.455479
75717,10.94342
75718,9.379492
75719,10.007584
75720,6.545156
75721,8.022146
75722,10.34434
75723,11.182282
75724,13.863006
75725,6.474152
75726,17.260916
75727,9.110168
75728,10.742069
75729,13.7489
75730,9.1172695
75731,4.577227
75732,7.755844
75733,11.851812
75734,5.4337587
75735,9.097467
75736,11.794668
75737,9.998044
75738,6.411599
75739,6.3481035
75740,10.145964
75741,7.6146574
75742,12.607247
75743,7.1390676
75744,10.281987
75745,8.141776
75746,12.617892
75747,12.051779
75748,9.386678
75749,10.4666
75750,7.6865525
75751,15.54439
75752,4.8205667
75753,10.994616
75754,6.802831
75755,11.261348
75756,10.693444
75757,10.680993
75758,9.986084
75759,5.5567317
75760,13.0243025
75761,12.516332
75762,5.4389577
75763,12.133208
75764,8.071017
